workload_id,spatial_idx,cin_idx,phase,start_cycle,duration_cycles,end_cycle_exclusive,rule
person2_sd_unet_gemm_021,3,5,middle_cin_accumulate,4090,53,4143,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,6,middle_cin_accumulate,4143,53,4196,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,7,middle_cin_accumulate,4196,53,4249,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,8,middle_cin_accumulate,4249,53,4302,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,9,middle_cin_accumulate,4302,53,4355,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,10,middle_cin_accumulate,4355,53,4408,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,11,middle_cin_accumulate,4408,53,4461,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,12,middle_cin_accumulate,4461,53,4514,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,13,middle_cin_accumulate,4514,53,4567,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,14,middle_cin_accumulate,4567,53,4620,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,15,middle_cin_accumulate,4620,53,4673,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,16,middle_cin_accumulate,4673,53,4726,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,17,middle_cin_accumulate,4726,53,4779,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,18,middle_cin_accumulate,4779,53,4832,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,19,middle_cin_accumulate,4832,53,4885,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,20,middle_cin_accumulate,4885,53,4938,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,21,middle_cin_accumulate,4938,53,4991,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,22,middle_cin_accumulate,4991,53,5044,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,3,23,final_cin_output_store,5044,56,5100,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,0,middle_cin_accumulate,5100,53,5153,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,1,middle_cin_accumulate,5153,53,5206,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,2,middle_cin_accumulate,5206,53,5259,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,3,middle_cin_accumulate,5259,53,5312,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,4,middle_cin_accumulate,5312,53,5365,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,5,middle_cin_accumulate,5365,53,5418,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,6,middle_cin_accumulate,5418,53,5471,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,7,middle_cin_accumulate,5471,53,5524,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,8,middle_cin_accumulate,5524,53,5577,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,9,middle_cin_accumulate,5577,53,5630,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,10,middle_cin_accumulate,5630,53,5683,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,11,middle_cin_accumulate,5683,53,5736,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,12,middle_cin_accumulate,5736,53,5789,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,13,middle_cin_accumulate,5789,53,5842,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,14,middle_cin_accumulate,5842,53,5895,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,15,middle_cin_accumulate,5895,53,5948,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,16,middle_cin_accumulate,5948,53,6001,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,17,middle_cin_accumulate,6001,53,6054,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,18,middle_cin_accumulate,6054,53,6107,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,19,middle_cin_accumulate,6107,53,6160,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,20,middle_cin_accumulate,6160,53,6213,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,21,middle_cin_accumulate,6213,53,6266,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,22,middle_cin_accumulate,6266,53,6319,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_021,4,23,final_cin_output_store,6319,56,6375,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,0,first_spatial_first_cin_startup,0,53,53,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,1,middle_cin_accumulate,53,53,106,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,2,middle_cin_accumulate,106,53,159,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,3,middle_cin_accumulate,159,53,212,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,4,middle_cin_accumulate,212,53,265,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,5,middle_cin_accumulate,265,53,318,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,6,middle_cin_accumulate,318,53,371,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,7,middle_cin_accumulate,371,53,424,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,8,middle_cin_accumulate,424,53,477,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,9,middle_cin_accumulate,477,53,530,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,10,middle_cin_accumulate,530,53,583,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,11,middle_cin_accumulate,583,53,636,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,12,middle_cin_accumulate,636,53,689,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,13,middle_cin_accumulate,689,53,742,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,14,middle_cin_accumulate,742,53,795,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,15,middle_cin_accumulate,795,53,848,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,16,middle_cin_accumulate,848,53,901,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,17,middle_cin_accumulate,901,53,954,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,18,middle_cin_accumulate,954,53,1007,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,19,middle_cin_accumulate,1007,53,1060,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,20,middle_cin_accumulate,1060,53,1113,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,21,middle_cin_accumulate,1113,53,1166,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,22,middle_cin_accumulate,1166,53,1219,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,0,23,final_cin_output_store,1219,56,1275,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,0,middle_cin_accumulate,1275,53,1328,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,1,middle_cin_accumulate,1328,53,1381,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,2,middle_cin_accumulate,1381,53,1434,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,3,middle_cin_accumulate,1434,53,1487,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,4,middle_cin_accumulate,1487,53,1540,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,5,middle_cin_accumulate,1540,53,1593,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,6,middle_cin_accumulate,1593,53,1646,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,7,middle_cin_accumulate,1646,53,1699,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,8,middle_cin_accumulate,1699,53,1752,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,9,middle_cin_accumulate,1752,53,1805,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,10,middle_cin_accumulate,1805,53,1858,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,11,middle_cin_accumulate,1858,53,1911,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,12,middle_cin_accumulate,1911,53,1964,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,13,middle_cin_accumulate,1964,53,2017,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,14,middle_cin_accumulate,2017,53,2070,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,15,middle_cin_accumulate,2070,53,2123,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,16,middle_cin_accumulate,2123,53,2176,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,17,middle_cin_accumulate,2176,53,2229,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,18,middle_cin_accumulate,2229,53,2282,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,19,middle_cin_accumulate,2282,53,2335,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,20,middle_cin_accumulate,2335,53,2388,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,21,middle_cin_accumulate,2388,53,2441,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,22,middle_cin_accumulate,2441,53,2494,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,1,23,final_cin_output_store,2494,56,2550,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,0,middle_cin_accumulate,2550,53,2603,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,1,middle_cin_accumulate,2603,53,2656,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,2,middle_cin_accumulate,2656,53,2709,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,3,middle_cin_accumulate,2709,53,2762,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,4,middle_cin_accumulate,2762,53,2815,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,5,middle_cin_accumulate,2815,53,2868,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,6,middle_cin_accumulate,2868,53,2921,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,7,middle_cin_accumulate,2921,53,2974,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,8,middle_cin_accumulate,2974,53,3027,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,9,middle_cin_accumulate,3027,53,3080,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,10,middle_cin_accumulate,3080,53,3133,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,11,middle_cin_accumulate,3133,53,3186,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,12,middle_cin_accumulate,3186,53,3239,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,13,middle_cin_accumulate,3239,53,3292,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,14,middle_cin_accumulate,3292,53,3345,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,15,middle_cin_accumulate,3345,53,3398,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,16,middle_cin_accumulate,3398,53,3451,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,17,middle_cin_accumulate,3451,53,3504,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,18,middle_cin_accumulate,3504,53,3557,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,19,middle_cin_accumulate,3557,53,3610,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,20,middle_cin_accumulate,3610,53,3663,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,21,middle_cin_accumulate,3663,53,3716,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,22,middle_cin_accumulate,3716,53,3769,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,2,23,final_cin_output_store,3769,56,3825,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,0,middle_cin_accumulate,3825,53,3878,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,1,middle_cin_accumulate,3878,53,3931,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,2,middle_cin_accumulate,3931,53,3984,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,3,middle_cin_accumulate,3984,53,4037,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,4,middle_cin_accumulate,4037,53,4090,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,5,middle_cin_accumulate,4090,53,4143,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,6,middle_cin_accumulate,4143,53,4196,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,7,middle_cin_accumulate,4196,53,4249,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,8,middle_cin_accumulate,4249,53,4302,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,9,middle_cin_accumulate,4302,53,4355,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,10,middle_cin_accumulate,4355,53,4408,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,11,middle_cin_accumulate,4408,53,4461,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,12,middle_cin_accumulate,4461,53,4514,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,13,middle_cin_accumulate,4514,53,4567,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,14,middle_cin_accumulate,4567,53,4620,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,15,middle_cin_accumulate,4620,53,4673,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,16,middle_cin_accumulate,4673,53,4726,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,17,middle_cin_accumulate,4726,53,4779,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,18,middle_cin_accumulate,4779,53,4832,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,19,middle_cin_accumulate,4832,53,4885,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,20,middle_cin_accumulate,4885,53,4938,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,21,middle_cin_accumulate,4938,53,4991,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,22,middle_cin_accumulate,4991,53,5044,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,3,23,final_cin_output_store,5044,56,5100,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,0,middle_cin_accumulate,5100,53,5153,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,1,middle_cin_accumulate,5153,53,5206,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,2,middle_cin_accumulate,5206,53,5259,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,3,middle_cin_accumulate,5259,53,5312,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,4,middle_cin_accumulate,5312,53,5365,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,5,middle_cin_accumulate,5365,53,5418,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,6,middle_cin_accumulate,5418,53,5471,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,7,middle_cin_accumulate,5471,53,5524,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,8,middle_cin_accumulate,5524,53,5577,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,9,middle_cin_accumulate,5577,53,5630,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,10,middle_cin_accumulate,5630,53,5683,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,11,middle_cin_accumulate,5683,53,5736,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,12,middle_cin_accumulate,5736,53,5789,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,13,middle_cin_accumulate,5789,53,5842,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,14,middle_cin_accumulate,5842,53,5895,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,15,middle_cin_accumulate,5895,53,5948,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,16,middle_cin_accumulate,5948,53,6001,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,17,middle_cin_accumulate,6001,53,6054,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,18,middle_cin_accumulate,6054,53,6107,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,19,middle_cin_accumulate,6107,53,6160,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,20,middle_cin_accumulate,6160,53,6213,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,21,middle_cin_accumulate,6213,53,6266,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,22,middle_cin_accumulate,6266,53,6319,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_022,4,23,final_cin_output_store,6319,56,6375,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,0,0,first_spatial_first_cin_startup,0,53,53,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,0,1,final_cin_output_store,53,56,109,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,1,0,middle_cin_accumulate,109,53,162,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,1,1,final_cin_output_store,162,56,218,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,2,0,middle_cin_accumulate,218,53,271,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,2,1,final_cin_output_store,271,56,327,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,3,0,middle_cin_accumulate,327,53,380,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,3,1,final_cin_output_store,380,56,436,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,4,0,middle_cin_accumulate,436,53,489,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,4,1,final_cin_output_store,489,56,545,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,5,0,middle_cin_accumulate,545,53,598,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,5,1,final_cin_output_store,598,56,654,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,6,0,middle_cin_accumulate,654,53,707,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,6,1,final_cin_output_store,707,56,763,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,7,0,middle_cin_accumulate,763,53,816,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,7,1,final_cin_output_store,816,56,872,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,8,0,middle_cin_accumulate,872,53,925,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,8,1,final_cin_output_store,925,56,981,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,9,0,middle_cin_accumulate,981,53,1034,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,9,1,final_cin_output_store,1034,56,1090,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,10,0,middle_cin_accumulate,1090,53,1143,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,10,1,final_cin_output_store,1143,56,1199,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,11,0,middle_cin_accumulate,1199,53,1252,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,11,1,final_cin_output_store,1252,56,1308,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,12,0,middle_cin_accumulate,1308,53,1361,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,12,1,final_cin_output_store,1361,56,1417,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,13,0,middle_cin_accumulate,1417,53,1470,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,13,1,final_cin_output_store,1470,56,1526,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,14,0,middle_cin_accumulate,1526,53,1579,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,14,1,final_cin_output_store,1579,56,1635,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,15,0,middle_cin_accumulate,1635,53,1688,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_023,15,1,final_cin_output_store,1688,56,1744,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,0,0,first_spatial_first_cin_startup,0,319,319,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,0,1,final_cin_output_store,319,56,375,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,1,0,middle_cin_accumulate,375,53,428,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,1,1,final_cin_output_store,428,56,484,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,2,0,middle_cin_accumulate,484,53,537,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,2,1,final_cin_output_store,537,56,593,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,3,0,middle_cin_accumulate,593,53,646,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,3,1,final_cin_output_store,646,56,702,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,4,0,middle_cin_accumulate,702,53,755,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,4,1,final_cin_output_store,755,56,811,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,5,0,middle_cin_accumulate,811,53,864,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,5,1,final_cin_output_store,864,56,920,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,6,0,middle_cin_accumulate,920,53,973,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,6,1,final_cin_output_store,973,56,1029,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,7,0,middle_cin_accumulate,1029,53,1082,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,7,1,final_cin_output_store,1082,56,1138,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,8,0,middle_cin_accumulate,1138,53,1191,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,8,1,final_cin_output_store,1191,56,1247,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,9,0,middle_cin_accumulate,1247,53,1300,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,9,1,final_cin_output_store,1300,56,1356,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,10,0,middle_cin_accumulate,1356,53,1409,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,10,1,final_cin_output_store,1409,56,1465,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,11,0,middle_cin_accumulate,1465,53,1518,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,11,1,final_cin_output_store,1518,56,1574,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,12,0,middle_cin_accumulate,1574,53,1627,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,12,1,final_cin_output_store,1627,56,1683,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,13,0,middle_cin_accumulate,1683,53,1736,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,13,1,final_cin_output_store,1736,56,1792,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,14,0,middle_cin_accumulate,1792,53,1845,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,14,1,final_cin_output_store,1845,56,1901,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,15,0,middle_cin_accumulate,1901,53,1954,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_024,15,1,final_cin_output_store,1954,56,2010,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,0,0,first_spatial_first_cin_startup,0,53,53,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,0,1,middle_cin_accumulate,53,53,106,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,0,2,middle_cin_accumulate,106,53,159,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,0,3,middle_cin_accumulate,159,53,212,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,0,4,middle_cin_accumulate,212,53,265,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,0,5,middle_cin_accumulate,265,53,318,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,0,6,middle_cin_accumulate,318,53,371,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,0,7,final_cin_output_store,371,56,427,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,1,0,middle_cin_accumulate,427,53,480,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,1,1,middle_cin_accumulate,480,53,533,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,1,2,middle_cin_accumulate,533,53,586,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,1,3,middle_cin_accumulate,586,53,639,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,1,4,middle_cin_accumulate,639,53,692,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,1,5,middle_cin_accumulate,692,53,745,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,1,6,middle_cin_accumulate,745,53,798,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,1,7,final_cin_output_store,798,56,854,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,2,0,middle_cin_accumulate,854,53,907,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,2,1,middle_cin_accumulate,907,53,960,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,2,2,middle_cin_accumulate,960,53,1013,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,2,3,middle_cin_accumulate,1013,53,1066,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,2,4,middle_cin_accumulate,1066,53,1119,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,2,5,middle_cin_accumulate,1119,53,1172,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,2,6,middle_cin_accumulate,1172,53,1225,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,2,7,final_cin_output_store,1225,56,1281,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,3,0,middle_cin_accumulate,1281,53,1334,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,3,1,middle_cin_accumulate,1334,53,1387,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,3,2,middle_cin_accumulate,1387,53,1440,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,3,3,middle_cin_accumulate,1440,53,1493,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,3,4,middle_cin_accumulate,1493,53,1546,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_025,3,5,middle_cin_accumulate,1546,53,1599,k1_group16_spatial_reuse_v8
